text,label,lang
நாளைய பிரெஸண்டேஷன் கடைசி ஸ்லைடைச் சரிபார்க்கவும்.,0,ta
"రిపోర్ట్ ఈమెయిల్ చేశాను, అందినట్టు చెప్పండి.",0,te
రేపు సెలవు; ఆఫీసు సోమవారం తెరుస్తాం.,0,te
संदिग्ध लॉगिन मिला; 10 मिनट में पुष्टि न करने पर खाता बंद हो जाएगा।,1,hi
कक्षा का समय 10 से 11 बजे रहेगा।,0,hi
மீட்டிங் இணைப்பு பின்னர் பகிரப்படும்.,0,ta
ಸಂಶಯಾಸ್ಪದ ಲಾಗಿನ್; 10 ನಿಮಿಷದಲ್ಲಿ ದೃಢೀಕರಿಸದಿದ್ದರೆ ಖಾತೆ ಬ್ಲಾಕ್ ಆಗುತ್ತದೆ.,1,kn
ನಿಮ್ಮ ಖಾತೆ ತಾತ್ಕಾಲಿಕವಾಗಿ ಸ್ಥಗಿತಗೊಂಡಿದೆ; ಪರಿಶೀಲನೆಗೆ ತಕ್ಷಣ [ಕೊಂಡಿ] ಒತ್ತಿ.,1,kn
లంచ్ తరువాత టీమ్ ఫోటో ఉంటుంది.,0,te
16-10-2025 அன்று கார்டு பயன்பாடு; அது நீங்கள் அல்ல என்றால் [இணைப்பு] மூலம் புகார் செய்யவும்.,1,ta
"ரிப்போர்ட்டை மின்னஞ்சலில் அனுப்பியுள்ளேன், பெற்றதா சொல்லுங்கள்.",0,ta
சந்தேகமான உள்நுழைவு; 10 நிமிடத்தில் உறுதிப்படுத்தாவிட்டால் கணக்கு முடக்கப்படும்.,1,ta
ಸಭೆಯ ಲಿಂಕ್ ನಂತರ ಹಂಚಲಾಗುತ್ತದೆ.,0,kn
అనధికార లావాదేవీలు ఆపబడ్డాయి; నిర్ధారణకు OTP అవసరం.,1,te
जन्मदिन की शुभकामनाएँ!,0,hi
28-07-2025 ರಂದು ಕಾರ್ಡ್ ಬಳಕೆ ಪತ್ತೆ; ನಿಮ್ಮದು ಅಲ್ಲದಿದ್ದರೆ [ಕೊಂಡಿ] ನಲ್ಲಿ ವರದಿ ಮಾಡಿ.,1,kn
"ವರದಿಯನ್ನು ಇಮೇಲ್ ಮಾಡಿದ್ದೇನೆ, ಸ್ವೀಕೃತಿ ತಿಳಿಸಿ.",0,kn
ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು!,0,kn
ಊಟದ ನಂತರ ತಂಡದ ಫೋಟೋ ಇದೆ.,0,kn
"వాతావరణం బాగుంది, ప్రయాణం యథావిధిగా ఉంటుంది.",0,te
मीटिंग लिंक बाद में साझा किया जाएगा.,0,hi
ಕ್ರಿಕೆಟ್ ಪಂದ್ಯ ಸಂಜೆ ಆರಂಭ; ಸಮಯಕ್ಕೆ ಬನ್ನಿ.,0,kn
कृपया कल की प्रस्तुति की अंतिम स्लाइड जाँच लें।,0,hi
TeleServe सपोर्ट: पासवर्ड रीसेट कोड 486251 दर्ज करें।,1,hi
BankSecure వాలెట్ లో ₹499 బ్లాక్; విడుదలకు OTP పంపండి.,1,te
சந்தேகமான உள்நுழைவு; 10 நிமிடத்தில் உறுதிப்படுத்தாவிட்டால் கணக்கு முடக்கப்படும்.,1,ta
BankSecure KYC முழுமையில்லை; புதுப்பிக்க [இணைப்பு] செல்லவும்.,1,ta
நாளை விடுமுறை; அலுவலகம் திங்கட்கிழமை திறக்கும்.,0,ta
14-06-2025 அன்று கார்டு பயன்பாடு; அது நீங்கள் அல்ல என்றால் [இணைப்பு] மூலம் புகார் செய்யவும்.,1,ta
ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು!,0,kn
"ಪ್ಯಾಕೇಜ್ ಇಂದು ಬರುತ್ತದೆ, ಡೆಲಿವರಿ ಏಜೆಂಟ್ ಕರೆ ಮಾಡುತ್ತಾರೆ.",0,kn
"रिपोर्ट ईमेल कर दी है, प्राप्ति बताएं।",0,hi
PayKart KYC முழுமையில்லை; புதுப்பிக்க [இணைப்பு] செல்லவும்.,1,ta
బహుమతి గెలిచారు! పొందడానికి [లింక్] ఓపెన్ చేసి వివరాలు ఇవ్వండి.,1,te
ಊಟದ ನಂತರ ತಂಡದ ಫೋಟೋ ಇದೆ.,0,kn
రేపు సెలవు; ఆఫీసు సోమవారం తెరుస్తాం.,0,te
"पैकेज आज पहुँचेगा, डिलीवरी एजेंट कॉल करेगा।",0,hi
ಸಭೆಯ ಲಿಂಕ್ ನಂತರ ಹಂಚಲಾಗುತ್ತದೆ.,0,kn
பிறந்தநாள் நல்வாழ்த்துகள்!,0,ta
26-12-2025 ರಂದು ಕಾರ್ಡ್ ಬಳಕೆ ಪತ್ತೆ; ನಿಮ್ಮದು ಅಲ್ಲದಿದ್ದರೆ [ಕೊಂಡಿ] ನಲ್ಲಿ ವರದಿ ಮಾಡಿ.,1,kn
SIM स्वैप प्रयास पाया गया; नंबर सुरक्षित करने के लिए [लिंक] देखें।,1,hi
రేపు సెలవు; ఆఫీసు సోమవారం తెరుస్తాం.,0,te
कक्षा का समय 10 से 11 बजे रहेगा।,0,hi
अनधिकृत लेनदेन रोके गए; पुष्टि के लिए OTP भेजें।,1,hi
"క్రికెట్ మ్యాచ్ సాయంత్రం మొదలవుతుంది, సమయానికి రండి.",0,te
TeleServe உதவி மையம்: கடவுச்சொல் மீட்டமைக்க குறியீடு 639009 உள்ளிடவும்.,1,ta
MobileCare वॉलेट में ₹1999 ब्लॉक है; रिलीज़ हेतु OTP साझा करें।,1,hi
"ప్యాకేజ్ ఈ రోజు చేరుతుంది, డెలివరీ ఏజెంట్ కాల్ చేస్తాడు.",0,te
ನಾಳೆ ರಜೆ; ಕಚೇರಿ ಸೋಮವಾರದಿಂದ ತೆರೆಯುತ್ತದೆ.,0,kn
మీటింగ్ ఈ రోజు సాయంత్రం 4కి కాన్ఫరెన్స్ రూం లో ఉంటుంది.,0,te
"मौसम साफ है, यात्रा योजना यथावत रहेगी।",0,hi
பிறந்தநாள் நல்வாழ்த்துகள்!,0,ta
ಹವಾಮಾನ ಶುಭ; ಪ್ರಯಾಣ ಯೋಜನೆ ಮುಂದುವರೆಯುತ್ತದೆ.,0,kn
இன்று மாலை 4 மணிக்கு கூட்டம் கான்ஃபரன்ஸ் ரூமில் உள்ளது.,0,ta
SIM స్వాప్ ప్రయత్నం గుర్తించింది; నంబర్ రక్షణకు [లింక్] చూడండి.,1,te
जन्मदिन की शुभकामनाएँ!,0,hi
రిఫండ్ పొందడానికి OTP వెంటనే పంపండి; ఆలస్యం అయితే అభ్యర్థన రద్దు.,1,te
"రిపోర్ట్ ఈమెయిల్ చేశాను, అందినట్టు చెప్పండి.",0,te
ವರ್ಗದ ಸಮಯ ಬೆಳಿಗ್ಗೆ 10ರಿಂದ 11ರವರೆಗೆ.,0,kn
ನಾಳೆ ರಜೆ; ಕಚೇರಿ ಸೋಮವಾರದಿಂದ ತೆರೆಯುತ್ತದೆ.,0,kn
நாளை விடுமுறை; அலுவலகம் திங்கட்கிழமை திறக்கும்.,0,ta
संदिग्ध लॉगिन मिला; 10 मिनट में पुष्टि न करने पर खाता बंद हो जाएगा।,1,hi
ಇನಾಮ ಗೆದ್ದಿದ್ದೀರಿ! ಪಡೆಯಲು [ಕೊಂಡಿ] ತೆರೆಯಿರಿ ಮತ್ತು ವಿವರ ಭರ್ತಿ ಮಾಡಿ.,1,kn
வகுப்பு நேரம் காலை 10 முதல் 11 வரை.,0,ta
రేపటి ప్రెజెంటేషన్ చివరి స్లైడ్ చెక్ చేయండి.,0,te
டெலிவரி நிறுத்தப்பட்டது; முகவரியை உறுதிப்படுத்த [இணைப்பு] திறக்கவும்.,1,ta
लंच के बाद टीम फोटो लिया जाएगा।,0,hi
ಇಂದು ಸಂಜೆ 4ಕ್ಕೆ ಸಭೆ ಕಾಂಫರೆನ್ಸ್ ರೂಮ್ ನಲ್ಲಿ ಇದೆ.,0,kn
"பேக்கேஜ் இன்று வரும், டெலிவரி ஏஜென்ட் அழைப்பார்.",0,ta
డెలివరీ నిలిపివేయబడింది; చిరునామా నిర్ధారణకు [లింక్] ఓపెన్ చేయండి.,1,te
SIM ஸ்வாப் முயற்சி கண்டறியப்பட்டது; எண்ணை பாதுகாக்க [இணைப்பு] பாருங்கள்.,1,ta
பிறந்தநாள் நல்வாழ்த்துகள்!,0,ta
பிறந்தநாள் நல்வாழ்த்துகள்!,0,ta
வானிலை சீராக உள்ளது; பயண திட்டம் மாற்றமில்லை.,0,ta
"వాతావరణం బాగుంది, ప్రయాణం యథావిధిగా ఉంటుంది.",0,te
SIM स्वैप प्रयास पाया गया; नंबर सुरक्षित करने के लिए [लिंक] देखें।,1,hi
24-11-2025 న కార్డ్ వినియోగం; మీరు కాకపోతే [లింక్] లో రిపోర్ట్ చేయండి.,1,te
நாளைய பிரெஸண்டேஷன் கடைசி ஸ்லைடைச் சரிபார்க்கவும்.,0,ta
పుట్టినరోజు శుభాకాంక్షలు!,0,te
BankSecure సపోర్ట్: పాస్‌వర్డ్ రీసెట్ కోడ్ 520106 నమోదు చేయండి.,1,te
வெற்றி பெற்றீர்கள்! பெற [இணைப்பு] திறந்து விவரங்களை நிரப்பவும்.,1,ta
इनाम जीत चुके हैं! पाने के लिए [लिंक] खोलें और विवरण भरें।,1,hi
ವರ್ಗದ ಸಮಯ ಬೆಳಿಗ್ಗೆ 10ರಿಂದ 11ರವರೆಗೆ.,0,kn
रिफंड प्राप्त करने के लिए OTP तुरंत साझा करें; देर होने पर अनुरोध रद्द होगा।,1,hi
